ID,Date,Element,Data_Value
FRM00007015,2013-06-25,TMAX,187
FRM00007015,2007-01-07,TMAX,115
FRM00007015,2013-06-25,TMIN,105
FRM00007015,2013-04-29,TMAX,159
FRM00007015,2010-10-21,TMAX,111
FRM00007015,2011-08-27,TMAX,204
FRM00007015,2014-05-02,TMAX,152
FRM00007015,2012-04-14,TMAX,118
FRM00007015,2015-02-19,TMAX,56
FRM00007015,2009-09-02,TMAX,214
FRM00007015,2007-11-02,TMIN,107
FRM00007015,2008-03-07,TMAX,106
FRM00007015,2008-10-29,TMIN,-4
FRM00007015,2012-04-28,TMAX,138
FRM00007015,2007-06-05,TMIN,144
FRM00007015,2009-09-04,TMIN,113
FRM00007015,2010-06-08,TMAX,224
FRM00007015,2006-06-11,TMIN,153
FRM00007015,2015-07-26,TMAX,180
FRM00007015,2013-03-13,TMIN,-105
FRM00007015,2012-04-28,TMIN,99
FRM00007015,2013-12-12,TMIN,-10
FRM00007015,2013-03-13,TMAX,35
FRM00007015,2012-03-13,TMAX,116
FRM00007015,2008-06-05,TMIN,109
FRM00007015,2006-07-06,TMIN,160
FRM00007015,2010-02-03,TMIN,25
FRM00007015,2012-05-07,TMIN,60
FRM00007015,2005-11-21,TMAX,113
FRM00007015,2008-03-25,TMAX,60
FRM00007015,2010-01-03,TMAX,12
FRM00007015,2014-02-18,TMAX,72
FRM00007015,2007-05-14,TMAX,175
FRM00007015,2007-06-23,TMAX,207
FRM00007015,2013-06-08,TMAX,242
FRM00007015,2009-05-29,TMAX,210
FRM00007015,2015-07-09,TMAX,202
FRM00007015,2007-12-26,TMIN,3
FRM00007015,2006-06-25,TMAX,232
FRM00007015,2014-01-24,TMAX,73
FRM00007015,2007-06-23,TMIN,123
FRM00007015,2014-01-24,TMIN,-4
FRM00007015,2006-11-29,TMIN,48
FRM00007015,2006-12-18,TMAX,58
FRM00007015,2010-07-18,TMAX,251
FRM00007015,2009-04-05,TMAX,153
FRM00007015,2010-12-24,TMAX,3
FRM00007015,2011-10-15,TMIN,29
FRM00007015,2009-09-29,TMAX,215
FRM00007015,2010-07-05,TMAX,242
FRM00007015,2006-07-22,TMAX,312
FRM00007015,2013-11-24,TMIN,16
FRM00007015,2008-12-15,TMAX,41
FRM00007015,2011-02-20,TMAX,54
FRM00007015,2008-10-07,TMIN,116
FRM00007015,2009-11-22,TMAX,145
FRM00007015,2014-10-19,TMAX,222
FRM00007015,2013-09-28,TMIN,97
FRM00007015,2012-11-19,TMIN,19
FRM00007015,2009-12-10,TMAX,118
FRM00007015,2008-12-29,TMIN,-56
FRM00007015,2011-07-28,TMIN,140
FRM00007015,2009-04-05,TMIN,35
FRM00007015,2008-12-18,TMIN,-1
FRM00007015,2005-05-31,TMIN,62
FRM00007015,2008-04-18,TMAX,134
FRM00007015,2008-04-15,TMIN,24
FRM00007015,2015-02-11,TMAX,55
FRM00007015,2012-05-05,TMAX,115
FRM00007015,2006-03-28,TMAX,135
FRM00007015,2007-12-26,TMAX,53
FRM00007015,2013-09-28,TMAX,197
FRM00007015,2005-11-12,TMAX,113
FRM00007015,2009-03-05,TMAX,88
FRM00007015,2007-07-22,TMAX,215
FRM00007015,2008-06-07,TMIN,129
FRM00007015,2011-10-04,TMIN,156
FRM00007015,2007-05-21,TMIN,116
FRM00007015,2010-06-26,TMAX,276
FRM00007015,2009-09-29,TMIN,124
FRM00007015,2005-04-24,TMAX,186
FRM00007015,2011-09-08,TMAX,171
FRM00007015,2011-10-23,TMAX,163
FRM00007015,2014-06-30,TMAX,195
FRM00007015,2013-09-27,TMAX,174
FRM00007015,2007-05-21,TMAX,195
FRM00007015,2010-01-06,TMIN,-72
FRM00007015,2009-03-05,TMIN,-14
FRM00007015,2010-06-26,TMIN,155
FRM00007015,2011-09-06,TMAX,186
FRM00007015,2012-09-11,TMAX,235
FRM00007015,2012-01-28,TMIN,19
FRM00007015,2014-06-30,TMIN,94
FRM00007015,2012-02-24,TMAX,122
FRM00007015,2010-01-06,TMAX,-13
FRM00007015,2010-11-06,TMAX,151
FRM00007015,2010-12-28,TMIN,-16
FRM00007015,2011-10-04,TMAX,210
FRM00007015,2009-10-06,TMAX,195
FRM00007015,2006-12-18,TMIN,-13
FRM00007015,2006-07-22,TMIN,194
FRM00007015,2005-04-25,TMAX,134
FRM00007015,2008-06-07,TMAX,145
FRM00007015,2015-10-06,TMAX,210
FRM00007015,2009-10-06,TMIN,127
FRM00007015,2011-06-01,TMAX,207
FRM00007015,2010-07-15,TMAX,245
FRM00007015,2006-07-03,TMIN,176
FRM00007015,2006-07-03,TMAX,291
FRM00007015,2011-01-29,TMIN,-42
FRM00007015,2009-07-06,TMIN,136
FRM00007015,2015-10-20,TMAX,132
FRM00007015,2011-03-11,TMAX,126
FRM00007015,2013-03-12,TMAX,-7
FRM00007015,2011-10-23,TMIN,36
FRM00007015,2007-02-17,TMAX,136
FRM00007015,2011-01-29,TMAX,22
FRM00007015,2010-07-15,TMIN,147
FRM00007015,2011-06-01,TMIN,56
FRM00007015,2009-11-09,TMAX,110
FRM00007015,2011-04-30,TMAX,221
FRM00007015,2007-01-15,TMIN,15
FRM00007015,2010-07-21,TMAX,284
FRM00007015,2013-08-01,TMIN,165
FRM00007015,2009-03-09,TMAX,101
FRM00007015,2009-11-22,TMIN,86
FRM00007015,2010-11-28,TMIN,-43
FRM00007015,2012-03-28,TMAX,196
FRM00007015,2010-11-28,TMAX,18
FRM00007015,2009-11-09,TMIN,35
FRM00007015,2013-04-15,TMAX,220
FRM00007015,2013-10-12,TMAX,132
FRM00007015,2011-01-23,TMIN,29
FRM00007015,2009-03-09,TMIN,5
FRM00007015,2013-10-12,TMIN,50
FRM00007015,2014-12-31,TMAX,64
FRM00007015,2005-05-31,TMAX,192
FRM00007015,2006-02-24,TMAX,53
FRM00007015,2008-08-22,TMAX,193
FRM00007015,2011-02-26,TMAX,104
FRM00007015,2011-01-23,TMAX,62
FRM00007015,2013-04-15,TMIN,103
FRM00007015,2005-08-13,TMIN,98
FRM00007015,2007-05-11,TMAX,180
FRM00007015,2013-05-31,TMIN,98
FRM00007015,2007-07-14,TMAX,272
FRM00007015,2006-07-27,TMAX,310
FRM00007015,2007-05-01,TMAX,227
FRM00007015,2007-05-01,TMIN,98
FRM00007015,2012-10-16,TMAX,155
FRM00007015,2011-03-10,TMIN,34
FRM00007015,2013-07-28,TMAX,253
FRM00007015,2011-04-30,TMIN,119
FRM00007015,2006-12-11,TMIN,44
FRM00007015,2013-11-05,TMIN,25
FRM00007015,2009-02-08,TMAX,44
FRM00007015,2012-08-01,TMIN,128
FRM00007015,2010-10-05,TMAX,188
FRM00007015,2013-04-28,TMIN,37
FRM00007015,2010-01-08,TMIN,-77
FRM00007015,2014-05-19,TMIN,119
FRM00007015,2011-05-13,TMAX,195
FRM00007015,2006-07-27,TMIN,186
FRM00007015,2012-06-29,TMAX,251
FRM00007015,2014-08-13,TMIN,105
FRM00007015,2011-03-10,TMAX,105
FRM00007015,2012-03-28,TMIN,65
FRM00007015,2006-12-12,TMIN,39
FRM00007015,2014-04-13,TMAX,161
FRM00007015,2006-12-12,TMAX,101
FRM00007015,2005-11-19,TMAX,55
FRM00007015,2009-01-20,TMIN,15
FRM00007015,2010-04-23,TMAX,163
FRM00007015,2009-09-26,TMIN,65
FRM00007015,2009-09-26,TMAX,208
FRM00007015,2008-12-29,TMAX,4
FRM00007015,2012-11-13,TMIN,68
FRM00007015,2014-08-28,TMAX,212
FRM00007015,2008-04-18,TMIN,59
FRM00007015,2015-06-17,TMAX,233
FRM00007015,2010-01-23,TMAX,46
FRM00007015,2014-04-13,TMIN,59
FRM00007015,2012-06-10,TMIN,69
FRM00007015,2005-11-19,TMIN,-22
FRM00007015,2014-12-13,TMAX,84
FRM00007015,2007-02-22,TMAX,120
FRM00007015,2007-01-20,TMAX,134
FRM00007015,2008-07-06,TMAX,220
FRM00007015,2008-07-06,TMIN,128
FRM00007015,2005-12-11,TMAX,61
FRM00007015,2010-03-23,TMIN,62
FRM00007015,2010-07-01,TMIN,148
FRM00007015,2010-07-01,TMAX,320
FRM00007015,2015-12-16,TMAX,142
FRM00007015,2009-08-05,TMIN,150
FRM00007015,2008-08-22,TMIN,128
FRM00007015,2014-08-13,TMAX,224
FRM00007015,2009-12-12,TMAX,72
FRM00007015,2006-10-15,TMIN,84
FRM00007015,2010-01-23,TMIN,20
FRM00007015,2009-08-05,TMAX,270
FRM00007015,2012-06-29,TMIN,159
FRM00007015,2005-06-25,TMAX,314
FRM00007015,2008-07-31,TMAX,324
FRM00007015,2008-07-31,TMIN,184
FRM00007015,2006-02-24,TMIN,-13
FRM00007015,2006-02-14,TMAX,66
FRM00007015,2014-07-16,TMIN,130
FRM00007015,2010-03-23,TMAX,152
FRM00007015,2011-05-20,TMIN,88
FRM00007015,2006-07-06,TMAX,263
FRM00007015,2009-05-06,TMIN,107
FRM00007015,2014-02-25,TMAX,124
FRM00007015,2009-05-06,TMAX,167
FRM00007015,2009-11-08,TMIN,30
FRM00007015,2007-07-17,TMAX,251
FRM00007015,2012-02-07,TMAX,-28
FRM00007015,2009-10-08,TMAX,177
FRM00007015,2011-12-10,TMIN,-4
FRM00007015,2013-07-03,TMIN,146
FRM00007015,2006-06-30,TMIN,122
FRM00007015,2005-09-23,TMIN,95
FRM00007015,2008-09-15,TMAX,156
FRM00007015,2009-08-10,TMIN,117
FRM00007015,2015-03-21,TMAX,90
FRM00007015,2008-09-15,TMIN,85
FRM00007015,2015-08-07,TMAX,283
FRM00007015,2007-02-05,TMIN,-2
FRM00007015,2015-06-19,TMAX,178
FRM00007015,2005-11-05,TMAX,124
FRM00007015,2008-06-03,TMIN,138
FRM00007015,2006-08-13,TMIN,125
FRM00007015,2008-07-28,TMIN,180
FRM00007015,2015-10-04,TMIN,58
FRM00007015,2008-04-25,TMIN,87
FRM00007015,2006-09-28,TMAX,219
FRM00007015,2007-07-17,TMIN,135
FRM00007015,2012-04-10,TMAX,107
FRM00007015,2015-09-03,TMAX,180
FRM00007015,2012-03-07,TMAX,73
FRM00007015,2013-12-15,TMAX,93
FRM00007015,2014-10-11,TMAX,180
FRM00007015,2007-09-01,TMIN,147
FRM00007015,2005-11-05,TMIN,72
FRM00007015,2008-01-02,TMAX,50
FRM00007015,2014-12-27,TMIN,8
FRM00007015,2005-06-05,TMIN,117
FRM00007015,2014-05-06,TMAX,195
FRM00007015,2015-10-04,TMAX,182
FRM00007015,2013-08-06,TMIN,150
FRM00007015,2009-07-04,TMIN,120
FRM00007015,2008-07-28,TMAX,293
FRM00007015,2007-05-05,TMAX,164
FRM00007015,2005-06-25,TMIN,167
FRM00007015,2006-08-07,TMIN,138
FRM00007015,2013-08-24,TMAX,254
FRM00007015,2013-03-03,TMAX,71
FRM00007015,2010-09-02,TMIN,110
FRM00007015,2012-02-15,TMIN,35
FRM00007015,2014-03-16,TMAX,170
FRM00007015,2007-10-07,TMIN,47
FRM00007015,2007-08-13,TMAX,217
FRM00007015,2008-09-30,TMAX,152
FRM00007015,2007-12-17,TMAX,4
FRM00007015,2009-11-17,TMIN,84
FRM00007015,2009-11-17,TMAX,124
FRM00007015,2012-04-08,TMAX,103
FRM00007015,2012-03-07,TMIN,-5
FRM00007015,2011-12-10,TMAX,71
FRM00007015,2009-08-10,TMAX,272
FRM00007015,2005-06-05,TMAX,170
FRM00007015,2005-06-10,TMAX,204
FRM00007015,2013-08-06,TMAX,271
FRM00007015,2005-09-23,TMAX,244
FRM00007015,2007-04-27,TMAX,260
FRM00007015,2007-12-10,TMAX,81
FRM00007015,2008-04-20,TMIN,52
FRM00007015,2015-02-01,TMIN,14
FRM00007015,2009-07-04,TMAX,272
FRM00007015,2007-04-27,TMIN,109
FRM00007015,2012-05-24,TMIN,128
FRM00007015,2013-07-03,TMAX,216
FRM00007015,2008-09-30,TMIN,88
FRM00007015,2015-08-07,TMIN,125
FRM00007015,2014-06-25,TMIN,127
FRM00007015,2005-04-29,TMAX,170
FRM00007015,2010-07-27,TMIN,149
FRM00007015,2005-04-29,TMIN,130
FRM00007015,2015-01-03,TMAX,110
FRM00007015,2012-02-15,TMAX,83
FRM00007015,2014-03-14,TMIN,6
FRM00007015,2007-02-04,TMIN,4
FRM00007015,2015-08-22,TMAX,290
FRM00007015,2011-05-15,TMAX,159
FRM00007015,2015-08-22,TMIN,160
FRM00007015,2011-05-15,TMIN,96
FRM00007015,2011-08-01,TMAX,252
FRM00007015,2010-07-10,TMIN,175
FRM00007015,2006-04-22,TMAX,160
FRM00007015,2010-09-02,TMAX,197
FRM00007015,2011-06-06,TMAX,218
FRM00007015,2011-04-05,TMIN,56
FRM00007015,2015-01-03,TMIN,9
FRM00007015,2010-07-27,TMAX,235
FRM00007015,2006-06-30,TMAX,274
FRM00007015,2009-08-24,TMIN,135
FRM00007015,2012-01-25,TMIN,35
FRM00007015,2007-08-28,TMAX,181
FRM00007015,2005-10-20,TMAX,165
FRM00007015,2006-08-13,TMAX,186
FRM00007015,2006-09-25,TMAX,196
FRM00007015,2013-05-03,TMIN,70
FRM00007015,2014-02-16,TMAX,96
FRM00007015,2012-07-11,TMIN,125
FRM00007015,2009-01-12,TMIN,-6
FRM00007015,2010-11-10,TMAX,93
FRM00007015,2007-07-20,TMAX,226
FRM00007015,2008-03-21,TMAX,90
FRM00007015,2008-05-18,TMAX,153
FRM00007015,2007-09-01,TMAX,210
FRM00007015,2012-07-11,TMAX,191
FRM00007015,2015-03-17,TMAX,174
FRM00007015,2010-04-04,TMAX,110
FRM00007015,2012-12-08,TMAX,46
FRM00007015,2014-02-28,TMAX,71
FRM00007015,2014-04-05,TMIN,70
FRM00007015,2010-12-19,TMAX,3
FRM00007015,2012-08-31,TMAX,175
FRM00007015,2010-06-06,TMAX,260
FRM00007015,2012-12-25,TMAX,120
FRM00007015,2012-03-03,TMAX,124
FRM00007015,2008-04-25,TMAX,167
FRM00007015,2014-02-23,TMIN,37
FRM00007015,2014-06-25,TMAX,220
FRM00007015,2009-02-26,TMAX,100
FRM00007015,2010-09-20,TMAX,205
FRM00007015,2012-02-07,TMIN,-94
FRM00007015,2014-05-08,TMAX,142
FRM00007015,2013-01-24,TMAX,-17
FRM00007015,2007-12-17,TMIN,-26
FRM00007015,2012-05-24,TMAX,281
FRM00007015,2012-02-11,TMAX,-20
FRM00007015,2010-12-19,TMIN,-25
FRM00007015,2012-01-25,TMAX,72
FRM00007015,2008-03-21,TMIN,38
FRM00007015,2015-10-09,TMIN,60
FRM00007015,2013-11-02,TMIN,88
FRM00007015,2011-12-14,TMIN,29
FRM00007015,2005-08-19,TMAX,256
FRM00007015,2006-02-21,TMAX,30
FRM00007015,2009-08-03,TMAX,232
FRM00007015,2015-04-23,TMIN,50
FRM00007015,2009-08-03,TMIN,85
FRM00007015,2008-03-27,TMAX,79
FRM00007015,2007-12-04,TMIN,50
FRM00007015,2013-05-03,TMAX,183
FRM00007015,2015-12-16,TMIN,94
FRM00007015,2009-11-08,TMAX,90
FRM00007015,2006-11-11,TMIN,53
FRM00007015,2014-01-21,TMAX,64
FRM00007015,2012-11-14,TMAX,110
FRM00007015,2007-08-14,TMAX,253
FRM00007015,2005-11-29,TMAX,61
FRM00007015,2013-10-08,TMAX,200
FRM00007015,2015-03-17,TMIN,28
FRM00007015,2012-07-22,TMAX,227
FRM00007015,2007-07-12,TMAX,185
FRM00007015,2006-06-23,TMIN,82
FRM00007015,2012-01-28,TMAX,56
FRM00007015,2009-03-19,TMIN,30
FRM00007015,2006-05-20,TMIN,89
FRM00007015,2005-06-19,TMAX,312
FRM00007015,2006-05-20,TMAX,153
FRM00007015,2008-04-07,TMAX,73
FRM00007015,2006-04-02,TMAX,135
FRM00007015,2011-08-13,TMIN,157
FRM00007015,2014-01-11,TMAX,91
FRM00007015,2006-06-23,TMAX,210
FRM00007015,2014-11-11,TMIN,50
FRM00007015,2011-04-02,TMAX,232
FRM00007015,2007-07-02,TMAX,203
FRM00007015,2007-04-17,TMAX,173
FRM00007015,2015-11-04,TMIN,99
FRM00007015,2006-12-15,TMAX,83
FRM00007015,2010-03-14,TMAX,95
FRM00007015,2008-05-05,TMAX,220
FRM00007015,2013-12-23,TMAX,112
FRM00007015,2015-04-19,TMIN,45
FRM00007015,2015-07-18,TMAX,254
FRM00007015,2009-07-12,TMAX,224
FRM00007015,2010-11-01,TMAX,132
FRM00007015,2008-07-13,TMAX,194
FRM00007015,2009-05-27,TMAX,151
FRM00007015,2009-01-03,TMIN,-64
FRM00007015,2013-12-13,TMIN,-13
FRM00007015,2009-05-27,TMIN,81
FRM00007015,2008-07-13,TMIN,84
FRM00007015,2015-11-05,TMIN,96
FRM00007015,2015-02-18,TMAX,48
FRM00007015,2009-09-13,TMIN,86
FRM00007015,2006-08-18,TMIN,155
FRM00007015,2011-07-21,TMAX,203
FRM00007015,2008-03-25,TMIN,-10
FRM00007015,2010-04-15,TMIN,51
FRM00007015,2006-08-18,TMAX,230
FRM00007015,2011-12-13,TMAX,113
FRM00007015,2011-04-21,TMIN,96
FRM00007015,2013-02-02,TMAX,64
FRM00007015,2008-04-24,TMAX,180
FRM00007015,2006-04-25,TMAX,184
FRM00007015,2014-05-12,TMAX,165
FRM00007015,2014-05-12,TMIN,75
FRM00007015,2007-02-25,TMAX,96
FRM00007015,2015-04-23,TMAX,185
FRM00007015,2006-04-02,TMIN,70
FRM00007015,2011-07-13,TMAX,166
FRM00007015,2008-01-09,TMIN,57
FRM00007015,2008-09-09,TMIN,95
FRM00007015,2006-08-07,TMAX,234
FRM00007015,2007-07-12,TMIN,134
FRM00007015,2015-10-09,TMAX,171
FRM00007015,2005-05-08,TMIN,44
FRM00007015,2013-05-24,TMIN,35
FRM00007015,2007-02-04,TMAX,66
FRM00007015,2006-01-04,TMAX,42
FRM00007015,2009-01-08,TMAX,21
FRM00007015,2006-01-29,TMIN,-40
FRM00007015,2005-09-21,TMAX,203
FRM00007015,2012-12-12,TMIN,-40
FRM00007015,2014-02-23,TMAX,132
FRM00007015,2008-07-24,TMAX,270
FRM00007015,2012-03-19,TMAX,123
FRM00007015,2013-10-09,TMAX,173
FRM00007015,2011-07-29,TMAX,212
FRM00007015,2015-11-13,TMAX,145
FRM00007015,2015-01-21,TMAX,30
FRM00007015,2005-06-19,TMIN,167
FRM00007015,2015-02-01,TMAX,45
FRM00007015,2006-11-11,TMAX,123
FRM00007015,2010-01-08,TMAX,-26
FRM00007015,2008-05-16,TMAX,193
FRM00007015,2007-01-03,TMIN,39
FRM00007015,2009-08-24,TMAX,296
FRM00007015,2010-11-01,TMIN,55
FRM00007015,2010-03-01,TMIN,7
FRM00007015,2009-03-19,TMAX,133
FRM00007015,2011-03-14,TMIN,78
FRM00007015,2015-04-19,TMAX,144
FRM00007015,2013-11-21,TMAX,43
FRM00007015,2015-02-18,TMIN,-35
FRM00007015,2009-10-15,TMAX,126
FRM00007015,2011-08-13,TMAX,203
FRM00007015,2007-03-22,TMIN,31
FRM00007015,2007-03-22,TMAX,71
FRM00007015,2010-11-17,TMAX,63
FRM00007015,2012-09-24,TMIN,116
FRM00007015,2014-11-13,TMIN,45
FRM00007015,2012-03-19,TMIN,24
FRM00007015,2008-10-29,TMAX,92
FRM00007015,2012-09-24,TMAX,192
FRM00007015,2006-04-25,TMIN,86
